pPseAAC_1	pPseAAC_10	pPseAAC_11	pPseAAC_12	pPseAAC_13	pPseAAC_14	pPseAAC_15	pPseAAC_16	pPseAAC_17	pPseAAC_18	pPseAAC_19	pPseAAC_2	pPseAAC_20	pPseAAC_3	pPseAAC_4	pPseAAC_5	pPseAAC_6	pPseAAC_7	pPseAAC_8	pPseAAC_9	prot_ID
0.0517	0.0504	0.0508	0.0489	0.0506	0.0497	0.0489	0.0492	0.0499	0.0496	0.0491	0.0465	0.0505	0.0506	0.051	0.0506	0.05	0.0515	0.0498	0.0507	seq_39844_127
0.0521	0.0498	0.0503	0.05	0.0488	0.0496	0.0487	0.0495	0.0496	0.0499	0.0504	0.0502	0.0496	0.051	0.0513	0.0505	0.05	0.0493	0.0498	0.0496	seq_39844_130
0.0494	0.0485	0.0494	0.0498	0.0503	0.0496	0.0502	0.0502	0.0496	0.0499	0.0499	0.0497	0.05	0.0521	0.0515	0.0502	0.0506	0.0493	0.0507	0.049	seq_39844_132
0.0528	0.05	0.0485	0.0501	0.048	0.0485	0.0498	0.0498	0.0502	0.05	0.05	0.0477	0.0505	0.0513	0.0493	0.0532	0.0516	0.0493	0.0494	0.05	seq_39844_131
0.0499	0.0504	0.0495	0.0503	0.0505	0.0501	0.0506	0.0487	0.0487	0.0499	0.0501	0.0506	0.0503	0.0495	0.0504	0.0507	0.0503	0.05	0.0499	0.0495	seq_39844_129
0.0516	0.05	0.0502	0.0491	0.05	0.0499	0.0488	0.0502	0.0489	0.0504	0.0497	0.0502	0.0496	0.0508	0.0511	0.0505	0.0492	0.05	0.05	0.0497	seq_39844_133
0.0534	0.0493	0.0516	0.0478	0.0504	0.0466	0.0508	0.0477	0.0482	0.0493	0.0517	0.0473	0.0503	0.0554	0.0529	0.0539	0.0484	0.0492	0.0458	0.05	seq_39844_134
0.0532	0.0486	0.049	0.0481	0.0508	0.0503	0.0503	0.0498	0.0512	0.0491	0.0501	0.0471	0.0504	0.0513	0.0515	0.0501	0.0518	0.0493	0.05	0.048	seq_39844_135
0.0519	0.0497	0.0502	0.0505	0.0484	0.0499	0.0493	0.05	0.0489	0.0503	0.0506	0.0499	0.0498	0.051	0.0506	0.0507	0.0499	0.0492	0.0492	0.0499	seq_39844_137
0.0509	0.0526	0.0473	0.0476	0.0467	0.0502	0.0458	0.05	0.0517	0.0499	0.0496	0.0485	0.0499	0.0543	0.0507	0.0514	0.0518	0.0492	0.0504	0.0516	seq_39844_136
0.0535	0.0495	0.0513	0.0484	0.0506	0.0464	0.0509	0.0475	0.0485	0.0494	0.0518	0.0471	0.05	0.0555	0.0527	0.0545	0.0484	0.0489	0.0458	0.0492	seq_39844_138
0.0497	0.0491	0.0484	0.0515	0.0514	0.0498	0.0489	0.0498	0.051	0.0505	0.0499	0.0473	0.0503	0.05	0.0513	0.0502	0.0497	0.0515	0.0492	0.0503	seq_39844_140
0.0512	0.0497	0.0496	0.0501	0.0495	0.0485	0.0492	0.0498	0.0498	0.0502	0.0502	0.0504	0.0504	0.0509	0.0505	0.0509	0.0501	0.0492	0.0497	0.0502	seq_39844_139
0.0519	0.0493	0.0501	0.0501	0.0492	0.0487	0.0493	0.0498	0.0496	0.0506	0.0503	0.0506	0.0499	0.0508	0.0508	0.0499	0.0499	0.049	0.0499	0.0504	seq_39844_141
0.0515	0.0495	0.0498	0.0503	0.0493	0.0487	0.0497	0.0493	0.0492	0.0507	0.05	0.0502	0.0497	0.0511	0.0512	0.0503	0.0499	0.0492	0.0498	0.0505	seq_39844_143
0.0515	0.0493	0.0502	0.0503	0.0496	0.0488	0.0494	0.0494	0.0493	0.0507	0.05	0.0503	0.0499	0.0509	0.0513	0.05	0.0501	0.0492	0.0496	0.0505	seq_39844_142
0.0546	0.0522	0.0494	0.0478	0.0508	0.0491	0.0504	0.0492	0.0482	0.0491	0.05	0.0466	0.0485	0.0518	0.0518	0.05	0.0508	0.0502	0.0507	0.0489	seq_39844_144
0.0513	0.0496	0.0499	0.0491	0.0496	0.0496	0.0501	0.0495	0.0501	0.0495	0.0504	0.0482	0.0506	0.0507	0.05	0.0505	0.0504	0.0505	0.0501	0.0504	seq_39844_145
0.051	0.0488	0.049	0.0504	0.0503	0.0498	0.0494	0.05	0.0498	0.0498	0.0501	0.0499	0.0488	0.0511	0.0509	0.0514	0.0513	0.0496	0.0495	0.0492	seq_39844_147
0.0519	0.0496	0.0498	0.0495	0.049	0.0497	0.049	0.0492	0.0501	0.0496	0.0502	0.0506	0.0501	0.051	0.0512	0.0509	0.0499	0.049	0.0501	0.0495	seq_39844_148
0.0516	0.05	0.0505	0.05	0.0488	0.05	0.0487	0.0501	0.0491	0.0502	0.0498	0.0503	0.0499	0.051	0.0504	0.0506	0.0499	0.0492	0.0503	0.0496	seq_39844_146
0.0517	0.0495	0.0499	0.0493	0.049	0.0497	0.049	0.0492	0.0501	0.0494	0.0504	0.0508	0.0504	0.051	0.0514	0.051	0.05	0.0489	0.0498	0.0496	seq_39844_150
0.0521	0.0501	0.0499	0.0498	0.0489	0.0498	0.049	0.0499	0.0491	0.0497	0.0504	0.0502	0.0496	0.0514	0.0507	0.0504	0.0496	0.0495	0.05	0.0501	seq_39844_152
0.0509	0.05	0.0504	0.0498	0.0496	0.0494	0.0493	0.05	0.05	0.0495	0.0494	0.0488	0.0494	0.0522	0.051	0.051	0.0498	0.0499	0.0498	0.0501	seq_39844_149
0.0518	0.0494	0.05	0.0491	0.0501	0.0491	0.0498	0.0484	0.0504	0.0488	0.0502	0.0478	0.049	0.0516	0.0497	0.052	0.0501	0.0519	0.0501	0.0506	seq_39844_154
0.05	0.0501	0.0497	0.0497	0.0501	0.049	0.0494	0.0489	0.0498	0.0511	0.0499	0.051	0.0501	0.0506	0.0503	0.0502	0.0496	0.0502	0.0498	0.0506	seq_39844_153
0.0534	0.051	0.0482	0.0484	0.0502	0.0484	0.0514	0.0489	0.0501	0.0484	0.0487	0.0496	0.0503	0.0531	0.0533	0.0485	0.049	0.0484	0.0503	0.0506	seq_39844_151
0.0514	0.0495	0.0494	0.0501	0.0498	0.0486	0.049	0.0499	0.0495	0.0505	0.0504	0.0504	0.0502	0.0509	0.0509	0.0509	0.05	0.0489	0.0497	0.05	seq_39844_156
0.0505	0.0505	0.0503	0.0489	0.0498	0.0498	0.0493	0.0496	0.0497	0.0494	0.0504	0.0483	0.0492	0.0514	0.0494	0.0505	0.0508	0.0513	0.0509	0.05	seq_39844_155
0.0514	0.05	0.0499	0.0505	0.0487	0.0495	0.0489	0.0497	0.0494	0.0497	0.0507	0.051	0.05	0.0504	0.0509	0.051	0.0496	0.0494	0.0499	0.0496	seq_39844_159
0.0514	0.0493	0.0494	0.0497	0.0501	0.0499	0.0495	0.0499	0.0503	0.0496	0.05	0.0482	0.0497	0.0503	0.0515	0.0494	0.0515	0.0501	0.0503	0.05	seq_39844_157
0.0524	0.0502	0.0496	0.0507	0.049	0.0494	0.0495	0.0493	0.0492	0.0507	0.0505	0.0507	0.0494	0.0505	0.0505	0.0506	0.0496	0.0487	0.05	0.0493	seq_39844_158
0.052	0.0496	0.05	0.049	0.0495	0.0496	0.0491	0.0492	0.0495	0.05	0.0502	0.0504	0.0503	0.0506	0.051	0.0504	0.05	0.0493	0.0497	0.0506	seq_39844_160
0.0519	0.0497	0.0499	0.0491	0.0494	0.0499	0.0491	0.0494	0.0492	0.0501	0.0502	0.0504	0.0502	0.0506	0.0512	0.0505	0.0501	0.0494	0.0493	0.0502	seq_39844_162
0.052	0.0498	0.0503	0.0506	0.0487	0.0498	0.0491	0.0498	0.0492	0.0504	0.0507	0.0509	0.0494	0.0505	0.0503	0.0499	0.0498	0.049	0.05	0.05	seq_39844_161
0.0522	0.0495	0.0498	0.049	0.0496	0.0497	0.049	0.0491	0.0494	0.0502	0.0502	0.0504	0.0504	0.0505	0.0512	0.0507	0.05	0.0493	0.0495	0.0505	seq_39844_163
0.0514	0.05	0.0497	0.0504	0.049	0.0493	0.0485	0.05	0.0495	0.0498	0.0503	0.0507	0.0507	0.0505	0.0513	0.0505	0.0506	0.0487	0.0495	0.0497	seq_39844_166
0.0511	0.0495	0.0492	0.0493	0.0497	0.0507	0.0503	0.0503	0.0489	0.0502	0.0497	0.0495	0.05	0.051	0.051	0.0505	0.0502	0.0495	0.0499	0.0493	seq_39844_165
0.0502	0.05	0.0502	0.049	0.0492	0.0493	0.0494	0.0502	0.0495	0.0502	0.0504	0.0486	0.049	0.0522	0.0512	0.0501	0.0508	0.0505	0.0504	0.0496	seq_39844_164
0.0514	0.0501	0.0496	0.0501	0.0496	0.0493	0.0484	0.0497	0.0495	0.0507	0.0504	0.0508	0.05	0.0504	0.0514	0.0502	0.0497	0.0495	0.0493	0.0498	seq_39844_168
0.0511	0.05	0.0502	0.0516	0.0504	0.0489	0.0488	0.0484	0.048	0.0497	0.0495	0.049	0.0495	0.0514	0.051	0.0517	0.0508	0.0504	0.0489	0.0507	seq_39844_170
0.0525	0.0494	0.0501	0.0504	0.0488	0.0495	0.0489	0.0495	0.0504	0.0497	0.0499	0.0503	0.0498	0.051	0.05	0.0511	0.0496	0.0497	0.0499	0.0497	seq_39844_167
0.0525	0.0497	0.0501	0.0505	0.0487	0.0496	0.0489	0.0495	0.0502	0.0497	0.0502	0.0501	0.0497	0.0511	0.0503	0.051	0.0497	0.0494	0.0497	0.0495	seq_39844_171
0.0513	0.0498	0.0498	0.0503	0.0502	0.0493	0.0492	0.0499	0.0495	0.0499	0.0498	0.0502	0.0495	0.0514	0.0492	0.0509	0.0506	0.0495	0.0503	0.0496	seq_39844_169
0.0525	0.0513	0.0509	0.0487	0.0506	0.0496	0.0481	0.051	0.0496	0.0491	0.0508	0.0513	0.0495	0.0459	0.0521	0.0508	0.0475	0.0509	0.0516	0.0484	seq_39844_172
0.0517	0.0498	0.0499	0.0496	0.0492	0.0499	0.0492	0.0497	0.0498	0.0495	0.0506	0.0513	0.0491	0.0501	0.0503	0.0498	0.051	0.05	0.0499	0.0496	seq_39844_173
0.0523	0.0489	0.0496	0.0494	0.0494	0.049	0.0494	0.0498	0.0497	0.0496	0.0499	0.0491	0.0495	0.0514	0.0511	0.0506	0.0502	0.0507	0.0502	0.0501	seq_39844_174
0.0516	0.0515	0.05	0.0502	0.0485	0.0461	0.0458	0.0484	0.0511	0.0515	0.0496	0.0486	0.0508	0.0572	0.0485	0.0512	0.0471	0.052	0.0485	0.0515	seq_39844_175
0.0508	0.0494	0.0502	0.0511	0.0512	0.0499	0.0496	0.0501	0.051	0.0493	0.0502	0.047	0.0489	0.0496	0.0496	0.0503	0.0504	0.0519	0.0489	0.0505	seq_39844_178
0.0493	0.0501	0.0487	0.0495	0.0492	0.05	0.0513	0.05	0.0504	0.0502	0.0498	0.0478	0.0493	0.0511	0.0496	0.0502	0.0514	0.0505	0.0512	0.0501	seq_39844_176
0.0518	0.0506	0.0504	0.0499	0.0498	0.0498	0.0494	0.0499	0.0493	0.0496	0.0502	0.0489	0.0492	0.0507	0.0503	0.0506	0.0508	0.0495	0.0492	0.0502	seq_39844_179
0.0516	0.0498	0.0502	0.0499	0.0486	0.0495	0.0493	0.0498	0.0494	0.0503	0.0506	0.0507	0.0489	0.051	0.0511	0.0507	0.0498	0.0491	0.0497	0.0501	seq_39844_177
0.0505	0.0514	0.05	0.05	0.0498	0.0496	0.0497	0.0488	0.0478	0.0482	0.0498	0.0482	0.0499	0.0517	0.0496	0.0508	0.0527	0.0498	0.0511	0.0507	seq_39844_180
0.0517	0.0514	0.0497	0.0504	0.0484	0.0463	0.0457	0.0484	0.0513	0.0514	0.0498	0.0487	0.0509	0.057	0.0486	0.0512	0.0473	0.0519	0.0484	0.0516	seq_39844_182
0.0501	0.0494	0.05	0.05	0.0499	0.0491	0.0503	0.0494	0.0498	0.0499	0.0501	0.0501	0.0499	0.0497	0.0512	0.0509	0.0497	0.0511	0.0499	0.0495	seq_39844_183
0.0518	0.0492	0.05	0.0497	0.0487	0.05	0.0495	0.0497	0.0492	0.0505	0.0502	0.0505	0.0496	0.0504	0.051	0.0503	0.0504	0.0491	0.0504	0.0498	seq_39844_187
0.0519	0.05	0.0497	0.0494	0.0491	0.0498	0.049	0.0491	0.0497	0.0497	0.0501	0.0506	0.0504	0.0507	0.0513	0.0506	0.0499	0.0493	0.0499	0.0496	seq_39844_186
0.0502	0.0496	0.0493	0.0498	0.0495	0.0512	0.049	0.0488	0.0508	0.0498	0.0504	0.051	0.0503	0.0504	0.0502	0.0504	0.0502	0.0492	0.0501	0.0499	seq_39844_181
0.0519	0.0499	0.0503	0.0496	0.0487	0.0496	0.0493	0.0498	0.0493	0.0501	0.0501	0.0501	0.0492	0.0509	0.0509	0.0502	0.0505	0.0496	0.0502	0.0497	seq_39844_188
0.0523	0.0497	0.0503	0.0496	0.0482	0.0498	0.0489	0.0495	0.0499	0.0506	0.0506	0.0499	0.0497	0.0506	0.0516	0.0511	0.0497	0.0487	0.0496	0.0497	seq_39844_184
0.0521	0.0495	0.0503	0.05	0.0488	0.0498	0.0495	0.0497	0.0487	0.0504	0.0504	0.0501	0.0497	0.0511	0.0506	0.0502	0.0505	0.0491	0.0496	0.0499	seq_39844_185
0.0513	0.0498	0.0503	0.05	0.0484	0.0496	0.0496	0.0493	0.0493	0.0505	0.0508	0.0509	0.0497	0.0508	0.0507	0.0501	0.0495	0.0497	0.0499	0.0497	seq_39844_189
0.0514	0.0498	0.0503	0.0501	0.0485	0.0496	0.0496	0.0495	0.0492	0.0506	0.0506	0.0509	0.0497	0.0509	0.0506	0.0498	0.0497	0.0497	0.0499	0.0498	seq_39844_190
0.0538	0.0427	0.0515	0.0505	0.0494	0.0485	0.0497	0.051	0.0509	0.0511	0.048	0.0521	0.0465	0.0507	0.0525	0.0475	0.0522	0.0496	0.0517	0.0498	seq_39844_191
0.0518	0.051	0.0495	0.0486	0.05	0.049	0.0484	0.0485	0.0481	0.049	0.0502	0.05	0.0503	0.0511	0.0494	0.0508	0.0523	0.0491	0.052	0.051	seq_39844_193
0.0504	0.0501	0.0493	0.0504	0.0499	0.0497	0.0494	0.0499	0.0493	0.0497	0.0492	0.0509	0.0506	0.0503	0.0503	0.0505	0.0496	0.0502	0.0501	0.0502	seq_39844_194
0.0517	0.0492	0.0503	0.0489	0.0509	0.0499	0.0501	0.0486	0.0506	0.0498	0.0503	0.0496	0.0496	0.051	0.0497	0.0507	0.0504	0.0501	0.0494	0.0494	seq_39844_192
0.0536	0.0491	0.0488	0.0497	0.0493	0.0496	0.0503	0.0487	0.0495	0.0494	0.0501	0.0494	0.0491	0.0515	0.0505	0.0511	0.0513	0.05	0.0501	0.0487	seq_39844_196
0.0515	0.0497	0.0487	0.0514	0.0484	0.0487	0.0481	0.0496	0.0501	0.0502	0.0504	0.0512	0.0505	0.0511	0.0508	0.0505	0.0504	0.0491	0.0493	0.0503	seq_39844_195
0.0518	0.05	0.0505	0.0498	0.0486	0.0501	0.0491	0.05	0.0492	0.0505	0.0498	0.0504	0.0489	0.0515	0.0508	0.0507	0.05	0.0489	0.0499	0.0496	seq_39844_197
0.0521	0.0489	0.0505	0.0498	0.0489	0.0495	0.0497	0.0504	0.0495	0.0501	0.0492	0.0521	0.0484	0.0498	0.0505	0.0498	0.0511	0.0496	0.0498	0.0501	seq_39844_198
0.0519	0.0501	0.0505	0.0497	0.0485	0.0501	0.0491	0.05	0.0493	0.0505	0.0498	0.0504	0.0489	0.0514	0.0508	0.0507	0.05	0.0489	0.05	0.0495	seq_39844_199
0.051	0.0496	0.0502	0.0495	0.0496	0.0495	0.0497	0.0493	0.0491	0.0503	0.0495	0.0506	0.0501	0.0513	0.0515	0.0501	0.0497	0.05	0.0502	0.0492	seq_39844_202
0.0508	0.0503	0.0504	0.0495	0.0504	0.05	0.049	0.0496	0.0493	0.0492	0.0495	0.0517	0.0497	0.0502	0.0499	0.0507	0.0505	0.0495	0.0502	0.0498	seq_39844_200
0.052	0.0501	0.0498	0.0497	0.0491	0.0496	0.0491	0.0497	0.0492	0.0504	0.0503	0.0511	0.0497	0.0506	0.0509	0.0501	0.0499	0.0492	0.0502	0.0494	seq_39844_203
0.0496	0.05	0.0496	0.0487	0.0499	0.0506	0.0494	0.0496	0.0494	0.0498	0.0496	0.052	0.05	0.0513	0.0504	0.0516	0.0505	0.0492	0.0487	0.0501	seq_39844_201
0.0511	0.0496	0.0498	0.0507	0.049	0.0495	0.0492	0.0502	0.0503	0.0497	0.0499	0.0505	0.0497	0.0498	0.0505	0.0502	0.0505	0.0499	0.0495	0.0505	seq_39844_205
0.0506	0.0505	0.0497	0.0495	0.0494	0.05	0.05	0.0492	0.0501	0.0499	0.0488	0.0513	0.0497	0.051	0.0518	0.0496	0.0498	0.0496	0.0494	0.05	seq_39844_204
0.0504	0.0497	0.0496	0.0487	0.0506	0.0501	0.0489	0.0491	0.05	0.0492	0.05	0.0514	0.0501	0.0506	0.0495	0.0502	0.0513	0.0497	0.0497	0.0511	seq_39844_206
0.0511	0.0501	0.0497	0.0495	0.0506	0.0496	0.0496	0.0487	0.0502	0.05	0.0496	0.0508	0.0501	0.0511	0.0488	0.0502	0.0497	0.0492	0.0505	0.0509	seq_39844_207
0.0522	0.0502	0.0503	0.0499	0.0485	0.05	0.0491	0.0496	0.0492	0.0501	0.0499	0.0503	0.0486	0.0514	0.0509	0.0506	0.0501	0.0494	0.0498	0.0499	seq_39844_209
0.052	0.0501	0.05	0.0499	0.0481	0.0501	0.0489	0.0499	0.0486	0.0502	0.0505	0.0507	0.0497	0.0506	0.0513	0.0503	0.0498	0.0494	0.0501	0.0497	seq_39844_208
0.052	0.0498	0.0501	0.0499	0.0488	0.0494	0.0497	0.0497	0.0495	0.0498	0.0505	0.05	0.0491	0.0507	0.0511	0.0504	0.0497	0.0496	0.0503	0.0499	seq_39844_210
0.052	0.0486	0.0476	0.0494	0.0483	0.0495	0.0497	0.0494	0.0514	0.0495	0.049	0.0488	0.0495	0.051	0.0509	0.0503	0.053	0.0518	0.0497	0.0505	seq_39844_212
0.0523	0.0474	0.0513	0.0481	0.052	0.0495	0.0513	0.0479	0.0477	0.0472	0.0502	0.0493	0.0496	0.0543	0.0521	0.0515	0.0486	0.0497	0.0492	0.0509	seq_39844_211
0.0523	0.0497	0.0503	0.0502	0.0488	0.0501	0.0493	0.0496	0.0492	0.0509	0.0501	0.0502	0.0491	0.0512	0.0509	0.0506	0.0495	0.0491	0.0496	0.0493	seq_39844_214
0.0522	0.0499	0.0504	0.0504	0.048	0.05	0.0492	0.0498	0.0493	0.0501	0.0501	0.0505	0.0494	0.0504	0.0503	0.0508	0.0501	0.049	0.0504	0.0497	seq_39844_213
0.0507	0.0493	0.0501	0.0493	0.0497	0.0498	0.0494	0.0492	0.0507	0.0495	0.0503	0.0504	0.0501	0.0508	0.0508	0.0499	0.0505	0.0502	0.0492	0.0501	seq_39844_215
0.0541	0.0476	0.0497	0.0506	0.0472	0.0503	0.0462	0.0498	0.0511	0.0504	0.0491	0.0486	0.0504	0.0541	0.0496	0.0521	0.0495	0.0501	0.0508	0.0487	seq_39844_216
0.0516	0.0497	0.0486	0.051	0.0488	0.0491	0.0487	0.0495	0.0503	0.0498	0.0501	0.0507	0.0504	0.0514	0.0502	0.0505	0.0505	0.0491	0.0498	0.0502	seq_39844_218
0.0511	0.0498	0.0489	0.0496	0.0499	0.0498	0.0498	0.0501	0.0501	0.0497	0.0496	0.0536	0.0505	0.0496	0.0485	0.0503	0.0499	0.0493	0.0496	0.0504	seq_39844_217
0.0507	0.0503	0.051	0.0496	0.0474	0.0492	0.0484	0.0497	0.0509	0.0512	0.05	0.0491	0.05	0.0502	0.0521	0.0513	0.051	0.0492	0.0498	0.049	seq_39844_219
0.0518	0.0494	0.0499	0.0488	0.0497	0.0493	0.0498	0.05	0.05	0.0504	0.0501	0.0496	0.0495	0.0508	0.0508	0.0504	0.0506	0.0507	0.0489	0.0497	seq_39844_221
0.0526	0.0494	0.0489	0.0489	0.0492	0.0493	0.0493	0.0494	0.0507	0.05	0.049	0.0493	0.0494	0.0513	0.0509	0.0508	0.0517	0.0504	0.0494	0.0502	seq_39844_222
0.0513	0.0494	0.0499	0.0499	0.0484	0.0504	0.0489	0.0497	0.0495	0.0502	0.05	0.0503	0.0494	0.0519	0.0512	0.0505	0.05	0.0491	0.0501	0.0498	seq_39844_220
0.0508	0.0487	0.0505	0.0505	0.0505	0.0491	0.0494	0.0506	0.0492	0.0495	0.0503	0.0509	0.0505	0.0501	0.0496	0.0503	0.0501	0.0495	0.0504	0.0496	seq_39844_223
0.049	0.051	0.05	0.0507	0.05	0.0492	0.0458	0.0492	0.049	0.0507	0.0504	0.0494	0.0511	0.0529	0.0519	0.0524	0.0503	0.0494	0.0485	0.0493	seq_39844_224
0.0522	0.0502	0.0502	0.0496	0.0495	0.0497	0.0503	0.0502	0.0491	0.0504	0.05	0.0484	0.0503	0.0501	0.0507	0.0499	0.0513	0.0492	0.0488	0.0499	seq_39844_225
0.0496	0.05	0.0494	0.0503	0.0503	0.0498	0.0504	0.0501	0.0491	0.0497	0.05	0.0515	0.0492	0.0505	0.0501	0.05	0.0506	0.0492	0.0501	0.05	seq_39844_226
0.0517	0.0495	0.0499	0.0498	0.049	0.0503	0.0497	0.049	0.0497	0.0501	0.05	0.051	0.0491	0.0504	0.0506	0.0506	0.0495	0.05	0.0503	0.0497	seq_39844_228
0.0516	0.0499	0.0498	0.0496	0.0493	0.0499	0.05	0.0491	0.0495	0.0499	0.0501	0.0512	0.0492	0.0503	0.0509	0.0506	0.0493	0.0499	0.0502	0.0498	seq_39844_227
0.0505	0.0492	0.0499	0.0505	0.0506	0.0495	0.0489	0.0487	0.05	0.0498	0.0497	0.0508	0.0507	0.051	0.0502	0.0503	0.0488	0.0491	0.0517	0.0502	seq_39844_229
0.0517	0.0499	0.0486	0.0511	0.0488	0.0492	0.0486	0.05	0.0504	0.0499	0.0501	0.0505	0.0503	0.0513	0.0503	0.0504	0.0501	0.0492	0.0497	0.0498	seq_39844_230
0.0513	0.0494	0.05	0.0495	0.0493	0.049	0.0495	0.0501	0.0498	0.0499	0.0492	0.0513	0.0499	0.0505	0.0512	0.0506	0.0494	0.0497	0.0497	0.0506	seq_39844_232
0.0524	0.0514	0.0493	0.0499	0.0488	0.0509	0.0498	0.0487	0.0506	0.0483	0.0494	0.0499	0.0517	0.0501	0.0516	0.0487	0.0507	0.0495	0.0488	0.0495	seq_39844_233
0.0506	0.0489	0.0497	0.0486	0.0491	0.0492	0.0501	0.0495	0.0496	0.05	0.0499	0.0496	0.0501	0.0513	0.0507	0.0511	0.051	0.051	0.0503	0.0497	seq_39844_234
0.0517	0.0496	0.0504	0.0492	0.0487	0.049	0.0493	0.0498	0.0497	0.0499	0.0497	0.0515	0.0494	0.0506	0.0514	0.0501	0.0494	0.0498	0.0498	0.0508	seq_39844_231
0.0494	0.0486	0.0503	0.0489	0.0495	0.0496	0.0503	0.0506	0.0502	0.0503	0.0502	0.049	0.0493	0.0488	0.0505	0.0509	0.051	0.051	0.0504	0.0512	seq_39844_235
0.0519	0.0505	0.0502	0.0495	0.0495	0.0492	0.0499	0.0496	0.0491	0.0497	0.0507	0.0503	0.0499	0.0505	0.0504	0.0499	0.049	0.0498	0.0498	0.0505	seq_39844_236
0.0518	0.0505	0.0499	0.0494	0.049	0.0493	0.0496	0.0497	0.0493	0.0497	0.0509	0.0506	0.0496	0.0509	0.051	0.0497	0.0493	0.0496	0.05	0.0504	seq_39844_238
0.0534	0.0492	0.049	0.0479	0.0496	0.0478	0.0502	0.0492	0.05	0.0479	0.0508	0.0471	0.0499	0.0536	0.0504	0.0511	0.0521	0.0509	0.0495	0.0505	seq_39844_237
0.0521	0.0498	0.0504	0.0502	0.0484	0.0497	0.0494	0.0501	0.0492	0.0499	0.0498	0.0503	0.0498	0.0509	0.0511	0.0505	0.0497	0.0495	0.05	0.0493	seq_39844_240
0.0518	0.0495	0.0503	0.0498	0.0488	0.0497	0.0491	0.0496	0.0493	0.0504	0.0501	0.0508	0.0496	0.0507	0.0508	0.0503	0.0501	0.0494	0.0504	0.0496	seq_39844_241
0.0511	0.0496	0.0496	0.0501	0.0501	0.0495	0.0498	0.05	0.0493	0.0498	0.0505	0.0492	0.0498	0.051	0.0494	0.0509	0.0501	0.0499	0.0505	0.0498	seq_39844_243
0.0502	0.0495	0.0496	0.0492	0.0493	0.0493	0.0501	0.0497	0.0497	0.05	0.0499	0.0502	0.0498	0.0511	0.051	0.0508	0.0506	0.0495	0.0505	0.05	seq_39844_239
0.0524	0.0495	0.0502	0.0493	0.0487	0.0495	0.0493	0.0497	0.0493	0.0499	0.0504	0.0506	0.0498	0.051	0.0512	0.0502	0.0503	0.0494	0.0502	0.049	seq_39844_242
0.0508	0.0496	0.0503	0.0492	0.0495	0.0502	0.049	0.0501	0.0493	0.0502	0.0507	0.0508	0.0491	0.0497	0.0519	0.0507	0.0502	0.0496	0.0496	0.0497	seq_39844_246
0.0509	0.0498	0.0497	0.0489	0.0499	0.0501	0.0496	0.0499	0.0498	0.0499	0.0488	0.0499	0.0502	0.0515	0.051	0.0507	0.0497	0.0502	0.0503	0.049	seq_39844_244
0.0522	0.0498	0.0499	0.0496	0.0493	0.0494	0.0495	0.0496	0.0493	0.0496	0.0502	0.0506	0.0498	0.0509	0.051	0.05	0.0501	0.0491	0.0499	0.0501	seq_39844_247
0.0486	0.0494	0.0501	0.0505	0.0501	0.0499	0.0496	0.05	0.0501	0.05	0.0502	0.0489	0.0502	0.0505	0.0514	0.0494	0.0498	0.0503	0.0504	0.0503	seq_39844_245
0.0519	0.0492	0.0511	0.048	0.0512	0.0504	0.0514	0.0503	0.0504	0.0502	0.0494	0.0478	0.0485	0.0509	0.0502	0.0509	0.0507	0.048	0.049	0.0505	seq_39844_249
0.0507	0.0509	0.0498	0.0493	0.047	0.0492	0.0493	0.0509	0.05	0.0508	0.0494	0.05	0.0499	0.0513	0.0514	0.0505	0.0494	0.0493	0.0502	0.0507	seq_39844_248
0.0551	0.0488	0.0515	0.0485	0.05	0.0484	0.0496	0.045	0.0515	0.0489	0.0481	0.0458	0.0511	0.0506	0.0505	0.0536	0.0504	0.0523	0.0502	0.0502	seq_39844_251
0.0505	0.0486	0.0495	0.0492	0.0504	0.0502	0.0499	0.0501	0.0497	0.0495	0.0497	0.0528	0.0495	0.0495	0.0498	0.0511	0.05	0.0498	0.0499	0.05	seq_39844_250
0.0516	0.0483	0.0505	0.0498	0.0497	0.0497	0.0485	0.0497	0.0505	0.0496	0.0503	0.0508	0.0496	0.0506	0.0513	0.0492	0.0504	0.0504	0.0502	0.0495	seq_39844_254
0.0511	0.0507	0.0491	0.0493	0.05	0.0503	0.0502	0.0492	0.0491	0.0499	0.0504	0.0539	0.0502	0.0502	0.0483	0.0506	0.0502	0.0498	0.048	0.0495	seq_39844_255
0.0521	0.0504	0.0501	0.0503	0.0494	0.0497	0.0502	0.0506	0.0499	0.0503	0.0494	0.0478	0.0502	0.0523	0.0484	0.0504	0.049	0.0501	0.0491	0.0503	seq_39844_252
0.0515	0.0492	0.0499	0.0491	0.0496	0.0498	0.0491	0.0497	0.0494	0.0509	0.05	0.0508	0.0502	0.0505	0.051	0.0502	0.05	0.0492	0.0495	0.0502	seq_39844_256
0.052	0.0488	0.0498	0.0484	0.0496	0.0505	0.0507	0.0489	0.0508	0.0479	0.0503	0.0492	0.0495	0.0521	0.0521	0.0505	0.0506	0.0502	0.0495	0.0486	seq_39844_253
0.0517	0.0498	0.0507	0.05	0.0486	0.0497	0.0495	0.0493	0.0492	0.0507	0.0504	0.0509	0.0491	0.0507	0.0503	0.0502	0.0493	0.0499	0.0503	0.0498	seq_39844_258
