atp_cost	c_content	length	n_content	prot_ID	s_content
22.36	4.743	5043	1.254	seq_39844_517	0.01
22.658	4.75	5046	1.332	seq_39844_515	0.023
23.783	5.056	5042	1.304	seq_39844_518	0.008
20.769	4.622	5042	1.189	seq_39844_519	0.007
21.333	4.568	5041	1.183	seq_39844_520	0.014
21.614	4.669	5034	1.221	seq_39844_521	0.02
23.011	4.985	5033	1.345	seq_39844_522	0.023
22.276	4.713	5033	1.283	seq_39844_523	0.008
23.547	5.017	5024	1.308	seq_39844_526	0.008
22.441	4.796	5023	1.275	seq_39844_527	0.008
23.53	5.016	5032	1.311	seq_39844_524	0.009
22.044	4.728	5023	1.221	seq_39844_528	0.011
22.06	4.675	5023	1.252	seq_39844_529	0.015
23.561	5.021	5027	1.311	seq_39844_525	0.008
21.793	4.525	5020	1.279	seq_39844_530	0.048
22.246	4.657	5017	1.249	seq_39844_531	0.023
23.674	5.043	5017	1.309	seq_39844_532	0.008
23.648	5.039	5017	1.309	seq_39844_533	0.008
19.41	4.198	5015	1.178	seq_39844_534	0.008
21.762	4.832	5013	1.383	seq_39844_536	0.024
22.081	4.73	5014	1.311	seq_39844_535	0.026
23.739	4.928	5013	1.303	seq_39844_537	0.013
20.583	4.452	5011	1.206	seq_39844_539	0.013
23.305	4.943	5007	1.297	seq_39844_540	0.012
23.58	5.021	5003	1.312	seq_39844_541	0.01
23.503	5.006	5011	1.303	seq_39844_538	0.009
23.679	5.039	5002	1.314	seq_39844_542	0.009
22.611	4.814	4998	1.267	seq_39844_543	0.011
20.211	4.495	4990	1.16	seq_39844_544	0.007
23.659	5.031	4986	1.313	seq_39844_547	0.009
23.534	5.004	4987	1.306	seq_39844_546	0.008
23.582	5.017	4986	1.312	seq_39844_550	0.009
22.654	4.823	4988	1.272	seq_39844_545	0.011
23.617	5.023	4986	1.31	seq_39844_548	0.009
24.427	5.078	4985	1.316	seq_39844_551	0.015
24.804	5.115	4984	1.37	seq_39844_552	0.049
23.53	5.014	4986	1.309	seq_39844_549	0.008
23.64	5.031	4983	1.314	seq_39844_553	0.009
23.686	5.04	4982	1.315	seq_39844_554	0.009
20.272	4.504	4981	1.214	seq_39844_555	0.009
20.913	4.333	4979	1.164	seq_39844_556	0.11
22.638	4.769	4978	1.309	seq_39844_557	0.055
22.116	4.708	4964	1.265	seq_39844_560	0.016
22.64	4.807	4963	1.273	seq_39844_561	0.009
23.62	5.025	4961	1.308	seq_39844_562	0.01
23.536	5.02	4967	1.307	seq_39844_559	0.008
23.681	5.028	4976	1.309	seq_39844_558	0.01
23.824	5.07	4960	1.312	seq_39844_563	0.008
23.737	5.051	4958	1.302	seq_39844_565	0.008
22.66	4.77	4959	1.3	seq_39844_564	0.013
22.103	4.71	4954	1.173	seq_39844_566	0.069
23.589	5.015	4952	1.304	seq_39844_567	0.009
23.613	5.022	4950	1.31	seq_39844_568	0.008
22.943	4.854	4947	1.242	seq_39844_569	0.022
23.569	5.019	4944	1.303	seq_39844_571	0.009
19.524	4.423	4944	1.156	seq_39844_572	0.006
23.718	5.043	4946	1.294	seq_39844_570	0.008
22.492	4.875	4936	1.366	seq_39844_574	0.029
23.695	5.033	4936	1.307	seq_39844_575	0.009
22.668	4.884	4933	1.385	seq_39844_576	0.015
21.59	4.578	4932	1.321	seq_39844_577	0.069
23.683	4.9	4938	1.255	seq_39844_573	0.066
19.484	4.436	4932	1.219	seq_39844_578	0.0
22.876	4.879	4929	1.291	seq_39844_579	0.015
22.471	4.733	4926	1.307	seq_39844_582	0.015
22.671	4.791	4927	1.261	seq_39844_580	0.011
23.522	4.98	4922	1.281	seq_39844_583	0.012
21.821	4.611	4926	1.207	seq_39844_581	0.038
22.627	4.83	4920	1.266	seq_39844_584	0.011
22.502	4.74	4919	1.292	seq_39844_585	0.023
21.942	4.685	4918	1.286	seq_39844_586	0.017
22.914	4.887	4915	1.298	seq_39844_587	0.015
23.721	4.93	4916	1.303	seq_39844_588	0.024
23.768	5.035	4906	1.315	seq_39844_590	0.012
23.776	5.038	4906	1.314	seq_39844_591	0.012
21.817	4.614	4903	1.202	seq_39844_592	0.032
23.735	5.025	4899	1.31	seq_39844_593	0.011
23.769	5.035	4907	1.314	seq_39844_589	0.01
23.509	5.001	4897	1.305	seq_39844_595	0.01
23.496	4.999	4895	1.31	seq_39844_596	0.008
21.87	4.666	4886	1.258	seq_39844_598	0.029
24.689	5.089	4894	1.358	seq_39844_597	0.049
22.716	4.807	4898	1.268	seq_39844_594	0.011
23.884	5.045	4885	1.286	seq_39844_599	0.009
22.636	4.927	4885	1.367	seq_39844_600	0.02
22.599	4.792	4884	1.26	seq_39844_601	0.011
22.629	4.804	4883	1.265	seq_39844_602	0.01
21.702	4.707	4882	1.371	seq_39844_603	0.02
21.005	4.513	4881	1.277	seq_39844_605	0.009
22.644	4.8	4881	1.266	seq_39844_604	0.012
22.664	4.826	4877	1.257	seq_39844_607	0.009
23.381	4.943	4875	1.298	seq_39844_608	0.022
22.658	4.824	4878	1.263	seq_39844_606	0.009
22.981	4.898	4873	1.293	seq_39844_611	0.015
21.377	4.641	4874	1.2	seq_39844_610	0.014
21.831	4.786	4873	1.268	seq_39844_612	0.008
19.161	4.292	4874	1.116	seq_39844_609	0.004
21.373	4.609	4872	1.311	seq_39844_613	0.019
19.312	4.178	4869	1.178	seq_39844_615	0.008
22.107	4.707	4869	1.256	seq_39844_614	0.015
22.848	4.867	4866	1.251	seq_39844_616	0.022
22.069	4.729	4866	1.291	seq_39844_617	0.014
24.403	5.112	4864	1.29	seq_39844_619	0.019
23.444	5.028	4865	1.348	seq_39844_618	0.022
22.652	4.818	4861	1.266	seq_39844_621	0.012
23.834	5.077	4861	1.353	seq_39844_622	0.02
23.222	4.86	4861	1.337	seq_39844_620	0.024
21.677	4.839	4860	1.337	seq_39844_623	0.02
21.814	4.757	4858	1.359	seq_39844_625	0.017
21.444	4.623	4855	1.209	seq_39844_626	0.026
20.994	4.517	4854	1.188	seq_39844_627	0.02
22.629	4.848	4859	1.404	seq_39844_624	0.038
20.963	4.511	4850	1.19	seq_39844_628	0.02
20.185	4.54	4848	1.173	seq_39844_629	0.004
22.449	4.789	4845	1.259	seq_39844_631	0.012
22.462	4.799	4844	1.259	seq_39844_632	0.012
22.538	4.805	4841	1.263	seq_39844_633	0.01
23.19	4.848	4841	1.288	seq_39844_634	0.027
22.566	4.844	4845	1.397	seq_39844_630	0.037
23.621	5.0	4839	1.364	seq_39844_636	0.047
20.043	4.442	4836	1.145	seq_39844_637	0.003
20.963	4.635	4839	1.219	seq_39844_635	0.006
22.01	4.712	4828	1.205	seq_39844_638	0.027
21.544	4.645	4825	1.311	seq_39844_639	0.042
22.504	4.801	4823	1.263	seq_39844_640	0.011
23.206	5.015	4823	1.373	seq_39844_641	0.023
24.466	5.057	4818	1.368	seq_39844_643	0.048
21.666	4.684	4820	1.201	seq_39844_642	0.015
24.518	5.247	4817	1.298	seq_39844_644	0.011
21.594	4.527	4803	1.251	seq_39844_649	0.04
22.051	4.674	4802	1.243	seq_39844_648	0.014
22.517	4.734	4809	1.33	seq_39844_646	0.028
23.519	4.838	4806	1.295	seq_39844_647	0.071
23.475	4.96	4798	1.306	seq_39844_650	0.024
20.775	4.629	4816	1.197	seq_39844_645	0.007
23.907	5.055	4795	1.319	seq_39844_652	0.026
24.15	5.136	4797	1.282	seq_39844_651	0.021
22.79	4.746	4794	1.348	seq_39844_654	0.029
18.102	4.154	4795	1.095	seq_39844_653	0.001
22.903	4.887	4793	1.281	seq_39844_655	0.007
22.326	4.76	4792	1.307	seq_39844_657	0.014
19.8	4.381	4791	1.179	seq_39844_659	0.003
23.295	4.868	4788	1.301	seq_39844_661	0.029
22.982	4.989	4786	1.37	seq_39844_662	0.024
20.526	4.437	4793	1.237	seq_39844_656	0.007
22.567	4.777	4789	1.245	seq_39844_660	0.011
22.122	4.875	4785	1.37	seq_39844_664	0.017
22.233	4.769	4792	1.332	seq_39844_658	0.023
22.165	4.717	4784	1.256	seq_39844_665	0.015
21.679	4.729	4785	1.247	seq_39844_663	0.009
22.255	4.82	4780	1.387	seq_39844_666	0.02
22.059	4.735	4779	1.244	seq_39844_667	0.009
22.805	4.955	4777	1.359	seq_39844_669	0.023
22.416	4.766	4777	1.262	seq_39844_670	0.011
22.087	4.702	4777	1.251	seq_39844_668	0.015
22.07	4.751	4768	1.29	seq_39844_672	0.015
22.652	4.695	4767	1.282	seq_39844_674	0.092
21.869	4.716	4766	1.309	seq_39844_675	0.018
23.398	4.999	4768	1.374	seq_39844_673	0.039
21.182	4.596	4773	1.3	seq_39844_671	0.045
22.975	4.977	4763	1.343	seq_39844_677	0.022
19.244	4.325	4766	1.097	seq_39844_676	0.028
23.649	5.023	4764	1.3	seq_39844_679	0.01
21.273	4.61	4763	1.303	seq_39844_678	0.047
22.487	4.79	4763	1.277	seq_39844_680	0.007
22.646	4.821	4763	1.254	seq_39844_681	0.009
21.438	4.631	4758	1.232	seq_39844_684	0.022
21.147	4.66	4758	1.335	seq_39844_682	0.022
23.155	4.959	4758	1.342	seq_39844_683	0.023
20.402	4.504	4752	1.24	seq_39844_686	0.008
22.463	4.792	4748	1.261	seq_39844_688	0.008
23.605	5.025	4754	1.282	seq_39844_685	0.009
22.422	4.784	4747	1.259	seq_39844_689	0.008
23.492	5.005	4749	1.3	seq_39844_687	0.007
20.98	4.599	4747	1.244	seq_39844_690	0.01
21.82	4.666	4740	1.251	seq_39844_693	0.016
22.668	4.906	4746	1.389	seq_39844_691	0.022
22.217	4.64	4741	1.239	seq_39844_692	0.022
20.993	4.644	4740	1.331	seq_39844_694	0.014
22.48	4.797	4736	1.262	seq_39844_696	0.007
23.623	5.037	4739	1.302	seq_39844_695	0.01
21.071	4.582	4735	1.217	seq_39844_698	0.008
22.067	4.682	4733	1.272	seq_39844_699	0.012
24.71	5.197	4736	1.318	seq_39844_697	0.012
21.591	4.633	4724	1.161	seq_39844_702	0.031
21.321	4.582	4725	1.275	seq_39844_700	0.02
18.839	4.232	4724	1.158	seq_39844_703	0.004
22.658	4.826	4724	1.256	seq_39844_701	0.008
22.342	4.71	4723	1.249	seq_39844_705	0.018
19.693	4.268	4723	1.079	seq_39844_706	0.016
21.212	4.645	4718	1.264	seq_39844_707	0.01
21.271	4.586	4723	1.206	seq_39844_704	0.006
23.815	4.979	4714	1.223	seq_39844_708	0.041
21.195	4.587	4708	1.221	seq_39844_710	0.017
21.773	4.748	4710	1.263	seq_39844_709	0.007
23.365	4.993	4704	1.408	seq_39844_712	0.024
21.989	4.73	4704	1.247	seq_39844_713	0.007
23.955	4.956	4704	1.293	seq_39844_711	0.026
23.601	5.062	4699	1.379	seq_39844_714	0.021
23.756	5.02	4698	1.342	seq_39844_715	0.05
21.618	4.654	4696	1.167	seq_39844_717	0.03
18.753	4.31	4693	1.154	seq_39844_718	0.0
23.701	5.04	4695	1.338	seq_39844_716	0.027
22.118	4.595	4693	1.248	seq_39844_719	0.027
21.429	4.632	4692	1.235	seq_39844_720	0.022
22.649	4.807	4690	1.258	seq_39844_721	0.045
23.067	4.951	4685	1.292	seq_39844_725	0.011
21.98	4.687	4689	1.291	seq_39844_722	0.015
19.864	4.434	4684	1.171	seq_39844_726	0.011
22.396	4.894	4682	1.362	seq_39844_727	0.022
22.513	4.802	4685	1.262	seq_39844_724	0.009
22.497	4.876	4680	1.364	seq_39844_728	0.012
21.982	4.577	4689	1.198	seq_39844_723	0.073
23.63	5.02	4678	1.291	seq_39844_730	0.007
24.02	4.964	4678	1.387	seq_39844_731	0.051
22.122	4.642	4670	1.205	seq_39844_732	0.038
23.389	5.042	4669	1.377	seq_39844_733	0.024
22.894	4.953	4678	1.316	seq_39844_729	0.025
24.896	5.28	4666	1.4	seq_39844_734	0.026
21.862	4.651	4666	1.202	seq_39844_735	0.021
23.749	5.017	4666	1.299	seq_39844_736	0.012
22.602	4.766	4661	1.27	seq_39844_738	0.015
21.98	4.702	4662	1.345	seq_39844_737	0.021
19.466	4.237	4660	1.193	seq_39844_740	0.006
22.362	4.899	4660	1.305	seq_39844_739	0.019
23.157	4.963	4657	1.341	seq_39844_742	0.031
25.14	5.319	4653	1.333	seq_39844_743	0.014
21.102	4.574	4658	1.326	seq_39844_741	0.022
22.298	4.902	4652	1.364	seq_39844_746	0.02
22.423	4.767	4653	1.262	seq_39844_745	0.006
22.614	4.734	4651	1.297	seq_39844_747	0.029
22.85	4.765	4650	1.285	seq_39844_748	0.018
25.177	5.328	4653	1.335	seq_39844_744	0.015
23.651	5.034	4648	1.315	seq_39844_749	0.01
22.767	4.943	4646	1.32	seq_39844_750	0.022
22.441	4.768	4647	1.275	seq_39844_752	0.012
23.543	5.019	4646	1.286	seq_39844_751	0.007
25.141	5.323	4646	1.333	seq_39844_753	0.015
23.47	5.001	4645	1.28	seq_39844_754	0.007
22.096	4.69	4636	1.266	seq_39844_758	0.015
23.438	4.853	4644	1.298	seq_39844_755	0.005
22.776	4.853	4639	1.321	seq_39844_757	0.013
23.355	4.965	4643	1.386	seq_39844_756	0.044
22.214	4.741	4635	1.268	seq_39844_759	0.011
23.453	4.89	4634	1.318	seq_39844_761	0.06
21.071	4.621	4630	1.215	seq_39844_763	0.005
23.429	5.051	4630	1.384	seq_39844_762	0.024
22.078	4.726	4635	1.257	seq_39844_760	0.009
21.959	4.77	4628	1.369	seq_39844_764	0.017
20.43	4.488	4626	1.195	seq_39844_765	0.016
22.308	4.762	4622	1.262	seq_39844_766	0.008
21.87	4.598	4621	1.202	seq_39844_767	0.037
22.055	4.825	4620	1.391	seq_39844_768	0.027
21.564	4.586	4619	1.2	seq_39844_769	0.04
22.21	4.718	4617	1.256	seq_39844_772	0.012
23.731	5.081	4619	1.358	seq_39844_770	0.022
21.976	4.653	4617	1.242	seq_39844_773	0.017
22.68	4.833	4618	1.255	seq_39844_771	0.007
22.396	4.776	4616	1.274	seq_39844_775	0.007
23.07	4.9	4612	1.282	seq_39844_777	0.016
22.192	4.671	4614	1.231	seq_39844_776	0.032
23.149	5.01	4609	1.39	seq_39844_778	0.027
22.607	4.813	4616	1.25	seq_39844_774	0.009
21.692	4.629	4606	1.154	seq_39844_779	0.027
21.858	4.684	4605	1.271	seq_39844_780	0.012
18.877	4.09	4603	1.186	seq_39844_783	0.008
22.038	4.745	4605	1.371	seq_39844_781	0.03
22.791	4.848	4604	1.276	seq_39844_782	0.008
22.541	4.824	4602	1.265	seq_39844_784	0.007
21.873	4.619	4598	1.202	seq_39844_787	0.037
23.797	5.048	4602	1.367	seq_39844_785	0.029
22.778	4.907	4599	1.392	seq_39844_786	0.039
23.484	5.007	4594	1.281	seq_39844_789	0.009
18.949	4.308	4597	1.152	seq_39844_788	0.017
23.466	4.998	4593	1.278	seq_39844_790	0.009
22.021	4.701	4591	1.288	seq_39844_793	0.016
22.635	4.823	4590	1.264	seq_39844_794	0.01
23.952	5.048	4592	1.319	seq_39844_792	0.019
23.692	5.048	4589	1.299	seq_39844_796	0.008
22.527	4.806	4590	1.257	seq_39844_795	0.007
22.344	4.767	4588	1.315	seq_39844_797	0.014
23.786	5.097	4585	1.385	seq_39844_799	0.022
23.797	5.031	4593	1.31	seq_39844_791	0.01
21.975	4.698	4585	1.278	seq_39844_800	0.014
22.046	4.774	4579	1.34	seq_39844_804	0.027
23.329	4.855	4578	1.351	seq_39844_805	0.035
22.647	4.784	4583	1.263	seq_39844_802	0.012
23.514	4.997	4586	1.317	seq_39844_798	0.016
22.557	4.918	4578	1.326	seq_39844_806	0.016
22.78	4.817	4577	1.308	seq_39844_808	0.006
22.383	4.751	4582	1.224	seq_39844_803	0.01
21.943	4.647	4577	1.235	seq_39844_809	0.035
22.35	4.682	4576	1.238	seq_39844_810	0.039
22.234	4.667	4575	1.25	seq_39844_811	0.038
22.673	4.781	4578	1.261	seq_39844_807	0.012
22.113	4.754	4573	1.23	seq_39844_813	0.006
21.865	4.723	4585	1.263	seq_39844_801	0.01
21.378	4.598	4573	1.2	seq_39844_812	0.021
21.907	4.767	4571	1.201	seq_39844_815	0.009
22.338	4.745	4568	1.25	seq_39844_816	0.008
22.283	4.692	4572	1.201	seq_39844_814	0.036
24.765	5.206	4566	1.319	seq_39844_817	0.015
22.152	4.662	4565	1.224	seq_39844_818	0.032
21.058	4.53	4564	1.234	seq_39844_820	0.011
21.949	4.641	4566	1.224	seq_39844_819	0.036
21.714	4.735	4564	1.296	seq_39844_821	0.018
21.957	4.677	4561	1.288	seq_39844_823	0.018
23.204	4.969	4558	1.405	seq_39844_825	0.029
21.553	4.707	4560	1.408	seq_39844_824	0.023
22.657	4.932	4561	1.335	seq_39844_822	0.014
23.47	4.965	4550	1.411	seq_39844_829	0.03
22.19	4.659	4549	1.216	seq_39844_830	0.036
22.509	4.872	4546	1.397	seq_39844_831	0.022
23.119	4.911	4545	1.288	seq_39844_832	0.011
22.566	4.835	4555	1.368	seq_39844_828	0.035
21.48	4.63	4558	1.31	seq_39844_826	0.043
22.025	4.67	4556	1.26	seq_39844_827	0.02
21.701	4.66	4544	1.166	seq_39844_835	0.029
23.74	5.043	4538	1.325	seq_39844_837	0.007
22.16	4.654	4544	1.21	seq_39844_834	0.035
21.994	4.63	4538	1.206	seq_39844_836	0.035
21.644	4.653	4538	1.159	seq_39844_838	0.032
21.716	4.698	4536	1.21	seq_39844_840	0.02
22.613	4.778	4544	1.268	seq_39844_833	0.01
23.763	5.055	4534	1.331	seq_39844_843	0.043
22.698	4.87	4533	1.259	seq_39844_844	0.007
22.027	4.782	4536	1.279	seq_39844_841	0.015
23.049	4.928	4532	1.264	seq_39844_846	0.009
22.176	4.829	4536	1.368	seq_39844_839	0.022
22.45	4.758	4535	1.245	seq_39844_842	0.008
22.728	4.78	4530	1.303	seq_39844_848	0.013
22.463	4.763	4529	1.247	seq_39844_849	0.009
20.037	4.495	4528	1.137	seq_39844_851	0.009
23.097	4.974	4528	1.364	seq_39844_850	0.024
22.014	4.792	4532	1.374	seq_39844_847	0.018
21.813	4.608	4533	1.201	seq_39844_845	0.037
22.619	4.82	4527	1.273	seq_39844_852	0.007
23.591	5.029	4524	1.365	seq_39844_855	0.028
22.792	4.787	4524	1.337	seq_39844_856	0.024
22.955	4.921	4524	1.265	seq_39844_854	0.009
22.177	4.768	4523	1.24	seq_39844_857	0.006
20.073	4.372	4522	1.156	seq_39844_860	0.019
22.598	4.812	4522	1.279	seq_39844_859	0.009
22.25	4.747	4519	1.259	seq_39844_862	0.007
18.931	4.223	4523	1.287	seq_39844_858	0.009
22.319	4.769	4518	1.242	seq_39844_864	0.006
23.227	4.984	4521	1.255	seq_39844_861	0.018
19.464	4.274	4519	1.108	seq_39844_863	0.021
23.501	4.967	4516	1.314	seq_39844_867	0.048
22.012	4.629	4517	1.197	seq_39844_865	0.037
21.96	4.744	4515	1.358	seq_39844_869	0.022
22.246	4.73	4517	1.259	seq_39844_866	0.012
23.749	5.108	4516	1.364	seq_39844_868	0.021
22.632	4.819	4515	1.265	seq_39844_870	0.012
22.092	4.731	4514	1.241	seq_39844_871	0.006
22.16	4.793	4513	1.41	seq_39844_872	0.024
22.074	4.771	4514	1.204	seq_39844_873	0.014
22.409	4.864	4511	1.356	seq_39844_874	0.024
22.44	4.797	4511	1.273	seq_39844_875	0.006
22.159	4.729	4508	1.239	seq_39844_876	0.008
22.504	4.874	4504	1.38	seq_39844_877	0.034
22.297	4.769	4526	1.247	seq_39844_853	0.007
22.583	4.727	4504	1.334	seq_39844_878	0.026
22.546	4.829	4503	1.251	seq_39844_879	0.004
23.942	4.957	4502	1.319	seq_39844_880	0.012
19.115	4.25	4500	1.116	seq_39844_881	0.046
23.446	4.981	4499	1.367	seq_39844_883	0.045
18.921	4.175	4500	1.158	seq_39844_882	0.004
20.534	4.436	4498	1.221	seq_39844_886	0.011
22.347	4.787	4495	1.237	seq_39844_887	0.004
22.587	4.754	4492	1.27	seq_39844_888	0.047
23.462	4.963	4493	1.297	seq_39844_889	0.023
22.468	4.92	4491	1.326	seq_39844_890	0.022
22.549	4.799	4498	1.273	seq_39844_884	0.007
19.155	4.326	4491	1.197	seq_39844_891	0.004
22.678	4.896	4489	1.387	seq_39844_893	0.036
21.563	4.566	4497	1.281	seq_39844_885	0.014
23.173	5.023	4490	1.365	seq_39844_892	0.022
21.809	4.741	4488	1.398	seq_39844_895	0.034
24.014	5.119	4489	1.394	seq_39844_894	0.026
23.071	4.984	4488	1.377	seq_39844_896	0.02
23.851	5.033	4485	1.294	seq_39844_899	0.026
21.271	4.564	4487	1.128	seq_39844_897	0.029
21.196	4.585	4484	1.16	seq_39844_901	0.029
23.238	4.918	4483	1.283	seq_39844_902	0.034
23.783	5.049	4484	1.331	seq_39844_900	0.045
22.554	4.804	4486	1.264	seq_39844_898	0.006
23.62	4.879	4483	1.3	seq_39844_903	0.06
23.913	5.069	4481	1.341	seq_39844_904	0.042
22.152	4.761	4477	1.371	seq_39844_908	0.025
22.706	4.973	4476	1.339	seq_39844_909	0.018
19.883	4.367	4480	1.136	seq_39844_905	0.02
22.607	4.829	4477	1.27	seq_39844_907	0.008
25.145	5.261	4480	1.333	seq_39844_906	0.009
19.431	4.252	4476	1.189	seq_39844_911	0.004
22.373	4.838	4476	1.38	seq_39844_910	0.02
22.005	4.737	4475	1.256	seq_39844_912	0.006
23.063	4.965	4472	1.396	seq_39844_913	0.021
22.689	4.838	4471	1.266	seq_39844_914	0.01
22.313	4.753	4469	1.249	seq_39844_915	0.009
23.508	5.036	4465	1.37	seq_39844_919	0.027
24.581	5.096	4466	1.337	seq_39844_918	0.056
22.755	4.857	4463	1.269	seq_39844_921	0.008
22.436	4.779	4464	1.242	seq_39844_920	0.009
22.376	4.783	4462	1.245	seq_39844_922	0.005
22.967	4.788	4466	1.35	seq_39844_916	0.028
23.353	4.943	4466	1.319	seq_39844_917	0.02
21.079	4.609	4462	1.377	seq_39844_923	0.016
22.119	4.811	4459	1.381	seq_39844_924	0.024
21.974	4.647	4458	1.197	seq_39844_925	0.031
22.105	4.708	4458	1.253	seq_39844_926	0.012
22.994	4.786	4457	1.24	seq_39844_927	0.06
21.159	4.6	4457	1.377	seq_39844_928	0.019
22.476	4.807	4455	1.26	seq_39844_929	0.005
22.248	4.813	4454	1.308	seq_39844_930	0.03
22.118	4.694	4453	1.27	seq_39844_932	0.016
23.564	5.003	4453	1.401	seq_39844_933	0.03
22.823	4.85	4453	1.285	seq_39844_934	0.014
22.333	4.793	4451	1.296	seq_39844_935	0.018
22.906	4.87	4451	1.281	seq_39844_936	0.015
22.09	4.697	4454	1.247	seq_39844_931	0.012
23.508	4.841	4447	1.258	seq_39844_941	0.083
23.828	5.065	4447	1.307	seq_39844_940	0.007
22.289	4.771	4448	1.252	seq_39844_939	0.006
22.49	4.782	4445	1.251	seq_39844_943	0.01
19.226	4.3	4451	1.123	seq_39844_937	0.017
22.102	4.711	4446	1.255	seq_39844_942	0.013
23.075	4.885	4444	1.242	seq_39844_944	0.027
23.663	5.037	4449	1.315	seq_39844_938	0.009
23.687	5.038	4443	1.334	seq_39844_945	0.044
19.654	4.409	4443	1.156	seq_39844_946	0.003
21.906	4.743	4440	1.349	seq_39844_948	0.041
20.827	4.521	4441	1.338	seq_39844_947	0.015
22.32	4.781	4437	1.256	seq_39844_950	0.004
22.503	4.816	4437	1.271	seq_39844_951	0.011
21.847	4.689	4437	1.266	seq_39844_953	0.014
22.371	4.778	4436	1.245	seq_39844_954	0.008
20.206	4.406	4438	1.175	seq_39844_952	0.008
22.578	4.841	4432	1.25	seq_39844_956	0.009
23.115	4.992	4433	1.372	seq_39844_955	0.024
22.729	4.863	4432	1.258	seq_39844_957	0.009
21.796	4.668	4431	1.185	seq_39844_958	0.03
22.578	4.799	4431	1.234	seq_39844_959	0.01
22.21	4.776	4440	1.263	seq_39844_949	0.007
23.945	5.068	4430	1.361	seq_39844_960	0.046
22.706	4.939	4428	1.337	seq_39844_962	0.025
22.801	4.865	4429	1.322	seq_39844_963	0.017
18.602	4.24	4430	1.089	seq_39844_961	0.009
23.124	4.772	4427	1.296	seq_39844_964	0.085
22.392	4.792	4425	1.267	seq_39844_966	0.006
23.638	4.883	4427	1.303	seq_39844_965	0.01
22.59	4.928	4424	1.347	seq_39844_968	0.026
23.282	4.954	4423	1.285	seq_39844_969	0.011
21.867	4.731	4425	1.399	seq_39844_967	0.025
21.474	4.634	4421	1.204	seq_39844_970	0.021
22.794	4.784	4421	1.252	seq_39844_972	0.048
21.618	4.601	4421	1.273	seq_39844_973	0.014
22.725	4.794	4422	1.259	seq_39844_971	0.011
23.244	4.899	4416	1.397	seq_39844_975	0.037
22.463	4.809	4416	1.277	seq_39844_976	0.004
22.17	4.693	4412	1.274	seq_39844_978	0.017
21.891	4.651	4419	1.258	seq_39844_974	0.008
23.427	4.925	4411	1.301	seq_39844_979	0.024
17.95	3.856	4411	1.16	seq_39844_980	0.009
21.231	4.699	4408	1.28	seq_39844_982	0.004
22.951	4.936	4406	1.397	seq_39844_983	0.021
20.235	4.542	4409	1.172	seq_39844_981	0.004
21.827	4.731	4413	1.378	seq_39844_977	0.022
22.313	4.773	4406	1.273	seq_39844_984	0.005
21.708	4.652	4405	1.321	seq_39844_985	0.022
23.267	4.979	4404	1.363	seq_39844_987	0.029
22.576	4.809	4404	1.261	seq_39844_986	0.007
23.393	4.987	4402	1.295	seq_39844_988	0.007
22.472	4.796	4401	1.269	seq_39844_989	0.005
23.888	5.02	4400	1.38	seq_39844_990	0.023
22.36	4.735	4400	1.256	seq_39844_991	0.015
23.977	4.939	4398	1.327	seq_39844_992	0.023
22.547	4.812	4394	1.261	seq_39844_993	0.007
22.629	4.824	4393	1.247	seq_39844_995	0.008
22.886	4.858	4393	1.277	seq_39844_994	0.008
22.448	4.793	4393	1.271	seq_39844_996	0.005
22.341	4.767	4388	1.254	seq_39844_998	0.008
23.777	5.064	4392	1.359	seq_39844_997	0.026
22.408	4.794	4388	1.271	seq_39844_999	0.005
22.678	4.831	4388	1.27	seq_39844_1001	0.015
22.761	4.93	4386	1.252	seq_39844_1002	0.019
22.124	4.746	4385	1.245	seq_39844_1003	0.006
22.548	4.848	4383	1.256	seq_39844_1004	0.006
24.483	4.986	4387	1.352	seq_39844_1000	0.037
22.98	4.974	4384	1.347	seq_39844_1005	0.026
23.686	4.989	4381	1.344	seq_39844_1007	0.045
22.596	4.835	4382	1.364	seq_39844_1008	0.035
22.311	4.807	4383	1.379	seq_39844_1006	0.019
22.17	4.844	4380	1.374	seq_39844_1009	0.023
22.61	4.842	4379	1.258	seq_39844_1011	0.006
18.398	4.175	4379	1.126	seq_39844_1012	0.049
23.571	5.008	4379	1.308	seq_39844_1010	0.011
22.382	4.764	4377	1.262	seq_39844_1013	0.01
22.57	4.815	4377	1.268	seq_39844_1014	0.006
21.874	4.648	4377	1.218	seq_39844_1015	0.075
22.375	4.782	4375	1.253	seq_39844_1016	0.005
22.609	4.852	4374	1.262	seq_39844_1017	0.005
23.835	5.056	4372	1.33	seq_39844_1018	0.032
22.375	4.768	4371	1.265	seq_39844_1019	0.012
19.499	4.358	4371	1.128	seq_39844_1020	0.011
22.344	4.69	4371	1.242	seq_39844_1021	0.018
20.112	4.414	4370	1.161	seq_39844_1022	0.005
25.581	5.369	4369	1.321	seq_39844_1023	0.012
18.657	3.991	4368	1.192	seq_39844_1024	0.011
21.81	4.793	4366	1.392	seq_39844_1026	0.034
22.617	4.816	4365	1.362	seq_39844_1027	0.026
23.261	4.91	4365	1.305	seq_39844_1028	0.022
20.626	4.614	4365	1.189	seq_39844_1029	0.008
22.44	4.842	4365	1.395	seq_39844_1030	0.023
22.588	4.822	4359	1.251	seq_39844_1031	0.005
21.867	4.69	4368	1.231	seq_39844_1025	0.007
