pPseAAC_1	pPseAAC_10	pPseAAC_11	pPseAAC_12	pPseAAC_13	pPseAAC_14	pPseAAC_15	pPseAAC_16	pPseAAC_17	pPseAAC_18	pPseAAC_19	pPseAAC_2	pPseAAC_20	pPseAAC_3	pPseAAC_4	pPseAAC_5	pPseAAC_6	pPseAAC_7	pPseAAC_8	pPseAAC_9	prot_ID
0.051	0.0502	0.0505	0.0496	0.0504	0.0496	0.0491	0.0495	0.0491	0.0493	0.0497	0.0495	0.0504	0.05	0.0505	0.0508	0.0501	0.0502	0.0505	0.0501	seq_45132_128
0.0499	0.0504	0.0495	0.0503	0.0505	0.0501	0.0506	0.0487	0.0487	0.0499	0.0501	0.0506	0.0503	0.0495	0.0504	0.0507	0.0503	0.05	0.0499	0.0495	seq_45132_129
0.0521	0.0498	0.0503	0.05	0.0488	0.0496	0.0487	0.0495	0.0496	0.0499	0.0504	0.0502	0.0496	0.051	0.0513	0.0505	0.05	0.0493	0.0498	0.0496	seq_45132_130
0.0528	0.05	0.0485	0.0501	0.048	0.0485	0.0498	0.0498	0.0502	0.05	0.05	0.0477	0.0505	0.0513	0.0493	0.0532	0.0516	0.0493	0.0494	0.05	seq_45132_131
0.0534	0.0493	0.0516	0.0478	0.0504	0.0466	0.0508	0.0477	0.0482	0.0493	0.0517	0.0473	0.0503	0.0554	0.0529	0.0539	0.0484	0.0492	0.0458	0.05	seq_45132_134
0.0494	0.0485	0.0494	0.0498	0.0503	0.0496	0.0502	0.0502	0.0496	0.0499	0.0499	0.0497	0.05	0.0521	0.0515	0.0502	0.0506	0.0493	0.0507	0.049	seq_45132_132
0.0516	0.05	0.0502	0.0491	0.05	0.0499	0.0488	0.0502	0.0489	0.0504	0.0497	0.0502	0.0496	0.0508	0.0511	0.0505	0.0492	0.05	0.05	0.0497	seq_45132_133
0.0532	0.0486	0.049	0.0481	0.0508	0.0503	0.0503	0.0498	0.0512	0.0491	0.0501	0.0471	0.0504	0.0513	0.0515	0.0501	0.0518	0.0493	0.05	0.048	seq_45132_135
0.0535	0.0495	0.0513	0.0484	0.0506	0.0464	0.0509	0.0475	0.0485	0.0494	0.0518	0.0471	0.05	0.0555	0.0527	0.0545	0.0484	0.0489	0.0458	0.0492	seq_45132_138
0.0509	0.0526	0.0473	0.0476	0.0467	0.0502	0.0458	0.05	0.0517	0.0499	0.0496	0.0485	0.0499	0.0543	0.0507	0.0514	0.0518	0.0492	0.0504	0.0516	seq_45132_136
0.0519	0.0497	0.0502	0.0505	0.0484	0.0499	0.0493	0.05	0.0489	0.0503	0.0506	0.0499	0.0498	0.051	0.0506	0.0507	0.0499	0.0492	0.0492	0.0499	seq_45132_137
0.0512	0.0497	0.0496	0.0501	0.0495	0.0485	0.0492	0.0498	0.0498	0.0502	0.0502	0.0504	0.0504	0.0509	0.0505	0.0509	0.0501	0.0492	0.0497	0.0502	seq_45132_139
0.0497	0.0491	0.0484	0.0515	0.0514	0.0498	0.0489	0.0498	0.051	0.0505	0.0499	0.0473	0.0503	0.05	0.0513	0.0502	0.0497	0.0515	0.0492	0.0503	seq_45132_140
0.0519	0.0493	0.0501	0.0501	0.0492	0.0487	0.0493	0.0498	0.0496	0.0506	0.0503	0.0506	0.0499	0.0508	0.0508	0.0499	0.0499	0.049	0.0499	0.0504	seq_45132_141
0.0515	0.0493	0.0502	0.0503	0.0496	0.0488	0.0494	0.0494	0.0493	0.0507	0.05	0.0503	0.0499	0.0509	0.0513	0.05	0.0501	0.0492	0.0496	0.0505	seq_45132_142
0.0515	0.0495	0.0498	0.0503	0.0493	0.0487	0.0497	0.0493	0.0492	0.0507	0.05	0.0502	0.0497	0.0511	0.0512	0.0503	0.0499	0.0492	0.0498	0.0505	seq_45132_143
0.0546	0.0522	0.0494	0.0478	0.0508	0.0491	0.0504	0.0492	0.0482	0.0491	0.05	0.0466	0.0485	0.0518	0.0518	0.05	0.0508	0.0502	0.0507	0.0489	seq_45132_144
0.0513	0.0496	0.0499	0.0491	0.0496	0.0496	0.0501	0.0495	0.0501	0.0495	0.0504	0.0482	0.0506	0.0507	0.05	0.0505	0.0504	0.0505	0.0501	0.0504	seq_45132_145
0.0516	0.05	0.0505	0.05	0.0488	0.05	0.0487	0.0501	0.0491	0.0502	0.0498	0.0503	0.0499	0.051	0.0504	0.0506	0.0499	0.0492	0.0503	0.0496	seq_45132_146
0.051	0.0488	0.049	0.0504	0.0503	0.0498	0.0494	0.05	0.0498	0.0498	0.0501	0.0499	0.0488	0.0511	0.0509	0.0514	0.0513	0.0496	0.0495	0.0492	seq_45132_147
0.0519	0.0496	0.0498	0.0495	0.049	0.0497	0.049	0.0492	0.0501	0.0496	0.0502	0.0506	0.0501	0.051	0.0512	0.0509	0.0499	0.049	0.0501	0.0495	seq_45132_148
0.0509	0.05	0.0504	0.0498	0.0496	0.0494	0.0493	0.05	0.05	0.0495	0.0494	0.0488	0.0494	0.0522	0.051	0.051	0.0498	0.0499	0.0498	0.0501	seq_45132_149
0.0517	0.0495	0.0499	0.0493	0.049	0.0497	0.049	0.0492	0.0501	0.0494	0.0504	0.0508	0.0504	0.051	0.0514	0.051	0.05	0.0489	0.0498	0.0496	seq_45132_150
0.0534	0.051	0.0482	0.0484	0.0502	0.0484	0.0514	0.0489	0.0501	0.0484	0.0487	0.0496	0.0503	0.0531	0.0533	0.0485	0.049	0.0484	0.0503	0.0506	seq_45132_151
0.0521	0.0501	0.0499	0.0498	0.0489	0.0498	0.049	0.0499	0.0491	0.0497	0.0504	0.0502	0.0496	0.0514	0.0507	0.0504	0.0496	0.0495	0.05	0.0501	seq_45132_152
0.05	0.0501	0.0497	0.0497	0.0501	0.049	0.0494	0.0489	0.0498	0.0511	0.0499	0.051	0.0501	0.0506	0.0503	0.0502	0.0496	0.0502	0.0498	0.0506	seq_45132_153
0.0518	0.0494	0.05	0.0491	0.0501	0.0491	0.0498	0.0484	0.0504	0.0488	0.0502	0.0478	0.049	0.0516	0.0497	0.052	0.0501	0.0519	0.0501	0.0506	seq_45132_154
0.0505	0.0505	0.0503	0.0489	0.0498	0.0498	0.0493	0.0496	0.0497	0.0494	0.0504	0.0483	0.0492	0.0514	0.0494	0.0505	0.0508	0.0513	0.0509	0.05	seq_45132_155
0.0514	0.0495	0.0494	0.0501	0.0498	0.0486	0.049	0.0499	0.0495	0.0505	0.0504	0.0504	0.0502	0.0509	0.0509	0.0509	0.05	0.0489	0.0497	0.05	seq_45132_156
0.0514	0.0493	0.0494	0.0497	0.0501	0.0499	0.0495	0.0499	0.0503	0.0496	0.05	0.0482	0.0497	0.0503	0.0515	0.0494	0.0515	0.0501	0.0503	0.05	seq_45132_157
0.0524	0.0502	0.0496	0.0507	0.049	0.0494	0.0495	0.0493	0.0492	0.0507	0.0505	0.0507	0.0494	0.0505	0.0505	0.0506	0.0496	0.0487	0.05	0.0493	seq_45132_158
0.052	0.0496	0.05	0.049	0.0495	0.0496	0.0491	0.0492	0.0495	0.05	0.0502	0.0504	0.0503	0.0506	0.051	0.0504	0.05	0.0493	0.0497	0.0506	seq_45132_160
0.0514	0.05	0.0499	0.0505	0.0487	0.0495	0.0489	0.0497	0.0494	0.0497	0.0507	0.051	0.05	0.0504	0.0509	0.051	0.0496	0.0494	0.0499	0.0496	seq_45132_159
0.052	0.0498	0.0503	0.0506	0.0487	0.0498	0.0491	0.0498	0.0492	0.0504	0.0507	0.0509	0.0494	0.0505	0.0503	0.0499	0.0498	0.049	0.05	0.05	seq_45132_161
0.0519	0.0497	0.0499	0.0491	0.0494	0.0499	0.0491	0.0494	0.0492	0.0501	0.0502	0.0504	0.0502	0.0506	0.0512	0.0505	0.0501	0.0494	0.0493	0.0502	seq_45132_162
0.0522	0.0495	0.0498	0.049	0.0496	0.0497	0.049	0.0491	0.0494	0.0502	0.0502	0.0504	0.0504	0.0505	0.0512	0.0507	0.05	0.0493	0.0495	0.0505	seq_45132_163
0.0502	0.05	0.0502	0.049	0.0492	0.0493	0.0494	0.0502	0.0495	0.0502	0.0504	0.0486	0.049	0.0522	0.0512	0.0501	0.0508	0.0505	0.0504	0.0496	seq_45132_164
0.0511	0.0495	0.0492	0.0493	0.0497	0.0507	0.0503	0.0503	0.0489	0.0502	0.0497	0.0495	0.05	0.051	0.051	0.0505	0.0502	0.0495	0.0499	0.0493	seq_45132_165
0.0514	0.05	0.0497	0.0504	0.049	0.0493	0.0485	0.05	0.0495	0.0498	0.0503	0.0507	0.0507	0.0505	0.0513	0.0505	0.0506	0.0487	0.0495	0.0497	seq_45132_166
0.0514	0.0501	0.0496	0.0501	0.0496	0.0493	0.0484	0.0497	0.0495	0.0507	0.0504	0.0508	0.05	0.0504	0.0514	0.0502	0.0497	0.0495	0.0493	0.0498	seq_45132_168
0.0525	0.0494	0.0501	0.0504	0.0488	0.0495	0.0489	0.0495	0.0504	0.0497	0.0499	0.0503	0.0498	0.051	0.05	0.0511	0.0496	0.0497	0.0499	0.0497	seq_45132_167
0.0513	0.0498	0.0498	0.0503	0.0502	0.0493	0.0492	0.0499	0.0495	0.0499	0.0498	0.0502	0.0495	0.0514	0.0492	0.0509	0.0506	0.0495	0.0503	0.0496	seq_45132_169
0.0525	0.0513	0.0509	0.0487	0.0506	0.0496	0.0481	0.051	0.0496	0.0491	0.0508	0.0513	0.0495	0.0459	0.0521	0.0508	0.0475	0.0509	0.0516	0.0484	seq_45132_172
0.0511	0.05	0.0502	0.0516	0.0504	0.0489	0.0488	0.0484	0.048	0.0497	0.0495	0.049	0.0495	0.0514	0.051	0.0517	0.0508	0.0504	0.0489	0.0507	seq_45132_170
0.0525	0.0497	0.0501	0.0505	0.0487	0.0496	0.0489	0.0495	0.0502	0.0497	0.0502	0.0501	0.0497	0.0511	0.0503	0.051	0.0497	0.0494	0.0497	0.0495	seq_45132_171
0.0517	0.0498	0.0499	0.0496	0.0492	0.0499	0.0492	0.0497	0.0498	0.0495	0.0506	0.0513	0.0491	0.0501	0.0503	0.0498	0.051	0.05	0.0499	0.0496	seq_45132_173
0.0516	0.0515	0.05	0.0502	0.0485	0.0461	0.0458	0.0484	0.0511	0.0515	0.0496	0.0486	0.0508	0.0572	0.0485	0.0512	0.0471	0.052	0.0485	0.0515	seq_45132_175
0.0523	0.0489	0.0496	0.0494	0.0494	0.049	0.0494	0.0498	0.0497	0.0496	0.0499	0.0491	0.0495	0.0514	0.0511	0.0506	0.0502	0.0507	0.0502	0.0501	seq_45132_174
0.0508	0.0494	0.0502	0.0511	0.0512	0.0499	0.0496	0.0501	0.051	0.0493	0.0502	0.047	0.0489	0.0496	0.0496	0.0503	0.0504	0.0519	0.0489	0.0505	seq_45132_178
0.0493	0.0501	0.0487	0.0495	0.0492	0.05	0.0513	0.05	0.0504	0.0502	0.0498	0.0478	0.0493	0.0511	0.0496	0.0502	0.0514	0.0505	0.0512	0.0501	seq_45132_176
0.0516	0.0498	0.0502	0.0499	0.0486	0.0495	0.0493	0.0498	0.0494	0.0503	0.0506	0.0507	0.0489	0.051	0.0511	0.0507	0.0498	0.0491	0.0497	0.0501	seq_45132_177
0.0518	0.0506	0.0504	0.0499	0.0498	0.0498	0.0494	0.0499	0.0493	0.0496	0.0502	0.0489	0.0492	0.0507	0.0503	0.0506	0.0508	0.0495	0.0492	0.0502	seq_45132_179
0.0505	0.0514	0.05	0.05	0.0498	0.0496	0.0497	0.0488	0.0478	0.0482	0.0498	0.0482	0.0499	0.0517	0.0496	0.0508	0.0527	0.0498	0.0511	0.0507	seq_45132_180
0.0517	0.0514	0.0497	0.0504	0.0484	0.0463	0.0457	0.0484	0.0513	0.0514	0.0498	0.0487	0.0509	0.057	0.0486	0.0512	0.0473	0.0519	0.0484	0.0516	seq_45132_182
0.0502	0.0496	0.0493	0.0498	0.0495	0.0512	0.049	0.0488	0.0508	0.0498	0.0504	0.051	0.0503	0.0504	0.0502	0.0504	0.0502	0.0492	0.0501	0.0499	seq_45132_181
0.0501	0.0494	0.05	0.05	0.0499	0.0491	0.0503	0.0494	0.0498	0.0499	0.0501	0.0501	0.0499	0.0497	0.0512	0.0509	0.0497	0.0511	0.0499	0.0495	seq_45132_183
0.0523	0.0497	0.0503	0.0496	0.0482	0.0498	0.0489	0.0495	0.0499	0.0506	0.0506	0.0499	0.0497	0.0506	0.0516	0.0511	0.0497	0.0487	0.0496	0.0497	seq_45132_184
0.0521	0.0495	0.0503	0.05	0.0488	0.0498	0.0495	0.0497	0.0487	0.0504	0.0504	0.0501	0.0497	0.0511	0.0506	0.0502	0.0505	0.0491	0.0496	0.0499	seq_45132_185
0.0519	0.05	0.0497	0.0494	0.0491	0.0498	0.049	0.0491	0.0497	0.0497	0.0501	0.0506	0.0504	0.0507	0.0513	0.0506	0.0499	0.0493	0.0499	0.0496	seq_45132_186
0.0513	0.0498	0.0503	0.05	0.0484	0.0496	0.0496	0.0493	0.0493	0.0505	0.0508	0.0509	0.0497	0.0508	0.0507	0.0501	0.0495	0.0497	0.0499	0.0497	seq_45132_189
0.0518	0.0492	0.05	0.0497	0.0487	0.05	0.0495	0.0497	0.0492	0.0505	0.0502	0.0505	0.0496	0.0504	0.051	0.0503	0.0504	0.0491	0.0504	0.0498	seq_45132_187
0.0519	0.0499	0.0503	0.0496	0.0487	0.0496	0.0493	0.0498	0.0493	0.0501	0.0501	0.0501	0.0492	0.0509	0.0509	0.0502	0.0505	0.0496	0.0502	0.0497	seq_45132_188
0.0517	0.0492	0.0503	0.0489	0.0509	0.0499	0.0501	0.0486	0.0506	0.0498	0.0503	0.0496	0.0496	0.051	0.0497	0.0507	0.0504	0.0501	0.0494	0.0494	seq_45132_192
0.0514	0.0498	0.0503	0.0501	0.0485	0.0496	0.0496	0.0495	0.0492	0.0506	0.0506	0.0509	0.0497	0.0509	0.0506	0.0498	0.0497	0.0497	0.0499	0.0498	seq_45132_190
0.0538	0.0427	0.0515	0.0505	0.0494	0.0485	0.0497	0.051	0.0509	0.0511	0.048	0.0521	0.0465	0.0507	0.0525	0.0475	0.0522	0.0496	0.0517	0.0498	seq_45132_191
0.0515	0.0497	0.0487	0.0514	0.0484	0.0487	0.0481	0.0496	0.0501	0.0502	0.0504	0.0512	0.0505	0.0511	0.0508	0.0505	0.0504	0.0491	0.0493	0.0503	seq_45132_195
0.0518	0.051	0.0495	0.0486	0.05	0.049	0.0484	0.0485	0.0481	0.049	0.0502	0.05	0.0503	0.0511	0.0494	0.0508	0.0523	0.0491	0.052	0.051	seq_45132_193
0.0504	0.0501	0.0493	0.0504	0.0499	0.0497	0.0494	0.0499	0.0493	0.0497	0.0492	0.0509	0.0506	0.0503	0.0503	0.0505	0.0496	0.0502	0.0501	0.0502	seq_45132_194
0.0536	0.0491	0.0488	0.0497	0.0493	0.0496	0.0503	0.0487	0.0495	0.0494	0.0501	0.0494	0.0491	0.0515	0.0505	0.0511	0.0513	0.05	0.0501	0.0487	seq_45132_196
0.0518	0.05	0.0505	0.0498	0.0486	0.0501	0.0491	0.05	0.0492	0.0505	0.0498	0.0504	0.0489	0.0515	0.0508	0.0507	0.05	0.0489	0.0499	0.0496	seq_45132_197
0.0521	0.0489	0.0505	0.0498	0.0489	0.0495	0.0497	0.0504	0.0495	0.0501	0.0492	0.0521	0.0484	0.0498	0.0505	0.0498	0.0511	0.0496	0.0498	0.0501	seq_45132_198
0.0519	0.0501	0.0505	0.0497	0.0485	0.0501	0.0491	0.05	0.0493	0.0505	0.0498	0.0504	0.0489	0.0514	0.0508	0.0507	0.05	0.0489	0.05	0.0495	seq_45132_199
0.0508	0.0503	0.0504	0.0495	0.0504	0.05	0.049	0.0496	0.0493	0.0492	0.0495	0.0517	0.0497	0.0502	0.0499	0.0507	0.0505	0.0495	0.0502	0.0498	seq_45132_200
0.0496	0.05	0.0496	0.0487	0.0499	0.0506	0.0494	0.0496	0.0494	0.0498	0.0496	0.052	0.05	0.0513	0.0504	0.0516	0.0505	0.0492	0.0487	0.0501	seq_45132_201
0.051	0.0496	0.0502	0.0495	0.0496	0.0495	0.0497	0.0493	0.0491	0.0503	0.0495	0.0506	0.0501	0.0513	0.0515	0.0501	0.0497	0.05	0.0502	0.0492	seq_45132_202
0.052	0.0501	0.0498	0.0497	0.0491	0.0496	0.0491	0.0497	0.0492	0.0504	0.0503	0.0511	0.0497	0.0506	0.0509	0.0501	0.0499	0.0492	0.0502	0.0494	seq_45132_203
0.0506	0.0505	0.0497	0.0495	0.0494	0.05	0.05	0.0492	0.0501	0.0499	0.0488	0.0513	0.0497	0.051	0.0518	0.0496	0.0498	0.0496	0.0494	0.05	seq_45132_204
0.0511	0.0496	0.0498	0.0507	0.049	0.0495	0.0492	0.0502	0.0503	0.0497	0.0499	0.0505	0.0497	0.0498	0.0505	0.0502	0.0505	0.0499	0.0495	0.0505	seq_45132_205
0.0504	0.0497	0.0496	0.0487	0.0506	0.0501	0.0489	0.0491	0.05	0.0492	0.05	0.0514	0.0501	0.0506	0.0495	0.0502	0.0513	0.0497	0.0497	0.0511	seq_45132_206
0.0511	0.0501	0.0497	0.0495	0.0506	0.0496	0.0496	0.0487	0.0502	0.05	0.0496	0.0508	0.0501	0.0511	0.0488	0.0502	0.0497	0.0492	0.0505	0.0509	seq_45132_207
0.052	0.0501	0.05	0.0499	0.0481	0.0501	0.0489	0.0499	0.0486	0.0502	0.0505	0.0507	0.0497	0.0506	0.0513	0.0503	0.0498	0.0494	0.0501	0.0497	seq_45132_208
0.0522	0.0502	0.0503	0.0499	0.0485	0.05	0.0491	0.0496	0.0492	0.0501	0.0499	0.0503	0.0486	0.0514	0.0509	0.0506	0.0501	0.0494	0.0498	0.0499	seq_45132_209
0.052	0.0498	0.0501	0.0499	0.0488	0.0494	0.0497	0.0497	0.0495	0.0498	0.0505	0.05	0.0491	0.0507	0.0511	0.0504	0.0497	0.0496	0.0503	0.0499	seq_45132_210
0.0523	0.0474	0.0513	0.0481	0.052	0.0495	0.0513	0.0479	0.0477	0.0472	0.0502	0.0493	0.0496	0.0543	0.0521	0.0515	0.0486	0.0497	0.0492	0.0509	seq_45132_211
0.0522	0.0499	0.0504	0.0504	0.048	0.05	0.0492	0.0498	0.0493	0.0501	0.0501	0.0505	0.0494	0.0504	0.0503	0.0508	0.0501	0.049	0.0504	0.0497	seq_45132_213
0.052	0.0486	0.0476	0.0494	0.0483	0.0495	0.0497	0.0494	0.0514	0.0495	0.049	0.0488	0.0495	0.051	0.0509	0.0503	0.053	0.0518	0.0497	0.0505	seq_45132_212
0.0523	0.0497	0.0503	0.0502	0.0488	0.0501	0.0493	0.0496	0.0492	0.0509	0.0501	0.0502	0.0491	0.0512	0.0509	0.0506	0.0495	0.0491	0.0496	0.0493	seq_45132_214
0.0507	0.0493	0.0501	0.0493	0.0497	0.0498	0.0494	0.0492	0.0507	0.0495	0.0503	0.0504	0.0501	0.0508	0.0508	0.0499	0.0505	0.0502	0.0492	0.0501	seq_45132_215
0.0541	0.0476	0.0497	0.0506	0.0472	0.0503	0.0462	0.0498	0.0511	0.0504	0.0491	0.0486	0.0504	0.0541	0.0496	0.0521	0.0495	0.0501	0.0508	0.0487	seq_45132_216
0.0511	0.0498	0.0489	0.0496	0.0499	0.0498	0.0498	0.0501	0.0501	0.0497	0.0496	0.0536	0.0505	0.0496	0.0485	0.0503	0.0499	0.0493	0.0496	0.0504	seq_45132_217
0.0516	0.0497	0.0486	0.051	0.0488	0.0491	0.0487	0.0495	0.0503	0.0498	0.0501	0.0507	0.0504	0.0514	0.0502	0.0505	0.0505	0.0491	0.0498	0.0502	seq_45132_218
0.0507	0.0503	0.051	0.0496	0.0474	0.0492	0.0484	0.0497	0.0509	0.0512	0.05	0.0491	0.05	0.0502	0.0521	0.0513	0.051	0.0492	0.0498	0.049	seq_45132_219
0.0513	0.0494	0.0499	0.0499	0.0484	0.0504	0.0489	0.0497	0.0495	0.0502	0.05	0.0503	0.0494	0.0519	0.0512	0.0505	0.05	0.0491	0.0501	0.0498	seq_45132_220
0.0518	0.0494	0.0499	0.0488	0.0497	0.0493	0.0498	0.05	0.05	0.0504	0.0501	0.0496	0.0495	0.0508	0.0508	0.0504	0.0506	0.0507	0.0489	0.0497	seq_45132_221
0.0526	0.0494	0.0489	0.0489	0.0492	0.0493	0.0493	0.0494	0.0507	0.05	0.049	0.0493	0.0494	0.0513	0.0509	0.0508	0.0517	0.0504	0.0494	0.0502	seq_45132_222
0.0508	0.0487	0.0505	0.0505	0.0505	0.0491	0.0494	0.0506	0.0492	0.0495	0.0503	0.0509	0.0505	0.0501	0.0496	0.0503	0.0501	0.0495	0.0504	0.0496	seq_45132_223
0.049	0.051	0.05	0.0507	0.05	0.0492	0.0458	0.0492	0.049	0.0507	0.0504	0.0494	0.0511	0.0529	0.0519	0.0524	0.0503	0.0494	0.0485	0.0493	seq_45132_224
0.0522	0.0502	0.0502	0.0496	0.0495	0.0497	0.0503	0.0502	0.0491	0.0504	0.05	0.0484	0.0503	0.0501	0.0507	0.0499	0.0513	0.0492	0.0488	0.0499	seq_45132_225
0.0496	0.05	0.0494	0.0503	0.0503	0.0498	0.0504	0.0501	0.0491	0.0497	0.05	0.0515	0.0492	0.0505	0.0501	0.05	0.0506	0.0492	0.0501	0.05	seq_45132_226
0.0517	0.0495	0.0499	0.0498	0.049	0.0503	0.0497	0.049	0.0497	0.0501	0.05	0.051	0.0491	0.0504	0.0506	0.0506	0.0495	0.05	0.0503	0.0497	seq_45132_228
0.0516	0.0499	0.0498	0.0496	0.0493	0.0499	0.05	0.0491	0.0495	0.0499	0.0501	0.0512	0.0492	0.0503	0.0509	0.0506	0.0493	0.0499	0.0502	0.0498	seq_45132_227
0.0505	0.0492	0.0499	0.0505	0.0506	0.0495	0.0489	0.0487	0.05	0.0498	0.0497	0.0508	0.0507	0.051	0.0502	0.0503	0.0488	0.0491	0.0517	0.0502	seq_45132_229
0.0517	0.0499	0.0486	0.0511	0.0488	0.0492	0.0486	0.05	0.0504	0.0499	0.0501	0.0505	0.0503	0.0513	0.0503	0.0504	0.0501	0.0492	0.0497	0.0498	seq_45132_230
0.0517	0.0496	0.0504	0.0492	0.0487	0.049	0.0493	0.0498	0.0497	0.0499	0.0497	0.0515	0.0494	0.0506	0.0514	0.0501	0.0494	0.0498	0.0498	0.0508	seq_45132_231
0.0513	0.0494	0.05	0.0495	0.0493	0.049	0.0495	0.0501	0.0498	0.0499	0.0492	0.0513	0.0499	0.0505	0.0512	0.0506	0.0494	0.0497	0.0497	0.0506	seq_45132_232
0.0524	0.0514	0.0493	0.0499	0.0488	0.0509	0.0498	0.0487	0.0506	0.0483	0.0494	0.0499	0.0517	0.0501	0.0516	0.0487	0.0507	0.0495	0.0488	0.0495	seq_45132_233
0.0506	0.0489	0.0497	0.0486	0.0491	0.0492	0.0501	0.0495	0.0496	0.05	0.0499	0.0496	0.0501	0.0513	0.0507	0.0511	0.051	0.051	0.0503	0.0497	seq_45132_234
0.0494	0.0486	0.0503	0.0489	0.0495	0.0496	0.0503	0.0506	0.0502	0.0503	0.0502	0.049	0.0493	0.0488	0.0505	0.0509	0.051	0.051	0.0504	0.0512	seq_45132_235
0.0519	0.0505	0.0502	0.0495	0.0495	0.0492	0.0499	0.0496	0.0491	0.0497	0.0507	0.0503	0.0499	0.0505	0.0504	0.0499	0.049	0.0498	0.0498	0.0505	seq_45132_236
0.0521	0.0498	0.0504	0.0502	0.0484	0.0497	0.0494	0.0501	0.0492	0.0499	0.0498	0.0503	0.0498	0.0509	0.0511	0.0505	0.0497	0.0495	0.05	0.0493	seq_45132_240
0.0518	0.0505	0.0499	0.0494	0.049	0.0493	0.0496	0.0497	0.0493	0.0497	0.0509	0.0506	0.0496	0.0509	0.051	0.0497	0.0493	0.0496	0.05	0.0504	seq_45132_238
0.0534	0.0492	0.049	0.0479	0.0496	0.0478	0.0502	0.0492	0.05	0.0479	0.0508	0.0471	0.0499	0.0536	0.0504	0.0511	0.0521	0.0509	0.0495	0.0505	seq_45132_237
0.0518	0.0495	0.0503	0.0498	0.0488	0.0497	0.0491	0.0496	0.0493	0.0504	0.0501	0.0508	0.0496	0.0507	0.0508	0.0503	0.0501	0.0494	0.0504	0.0496	seq_45132_241
0.0502	0.0495	0.0496	0.0492	0.0493	0.0493	0.0501	0.0497	0.0497	0.05	0.0499	0.0502	0.0498	0.0511	0.051	0.0508	0.0506	0.0495	0.0505	0.05	seq_45132_239
0.0486	0.0494	0.0501	0.0505	0.0501	0.0499	0.0496	0.05	0.0501	0.05	0.0502	0.0489	0.0502	0.0505	0.0514	0.0494	0.0498	0.0503	0.0504	0.0503	seq_45132_245
0.0524	0.0495	0.0502	0.0493	0.0487	0.0495	0.0493	0.0497	0.0493	0.0499	0.0504	0.0506	0.0498	0.051	0.0512	0.0502	0.0503	0.0494	0.0502	0.049	seq_45132_242
0.0507	0.0509	0.0498	0.0493	0.047	0.0492	0.0493	0.0509	0.05	0.0508	0.0494	0.05	0.0499	0.0513	0.0514	0.0505	0.0494	0.0493	0.0502	0.0507	seq_45132_248
0.0511	0.0496	0.0496	0.0501	0.0501	0.0495	0.0498	0.05	0.0493	0.0498	0.0505	0.0492	0.0498	0.051	0.0494	0.0509	0.0501	0.0499	0.0505	0.0498	seq_45132_243
0.0509	0.0498	0.0497	0.0489	0.0499	0.0501	0.0496	0.0499	0.0498	0.0499	0.0488	0.0499	0.0502	0.0515	0.051	0.0507	0.0497	0.0502	0.0503	0.049	seq_45132_244
0.0508	0.0496	0.0503	0.0492	0.0495	0.0502	0.049	0.0501	0.0493	0.0502	0.0507	0.0508	0.0491	0.0497	0.0519	0.0507	0.0502	0.0496	0.0496	0.0497	seq_45132_246
0.0522	0.0498	0.0499	0.0496	0.0493	0.0494	0.0495	0.0496	0.0493	0.0496	0.0502	0.0506	0.0498	0.0509	0.051	0.05	0.0501	0.0491	0.0499	0.0501	seq_45132_247
0.0519	0.0492	0.0511	0.048	0.0512	0.0504	0.0514	0.0503	0.0504	0.0502	0.0494	0.0478	0.0485	0.0509	0.0502	0.0509	0.0507	0.048	0.049	0.0505	seq_45132_249
0.0505	0.0486	0.0495	0.0492	0.0504	0.0502	0.0499	0.0501	0.0497	0.0495	0.0497	0.0528	0.0495	0.0495	0.0498	0.0511	0.05	0.0498	0.0499	0.05	seq_45132_250
0.0521	0.0504	0.0501	0.0503	0.0494	0.0497	0.0502	0.0506	0.0499	0.0503	0.0494	0.0478	0.0502	0.0523	0.0484	0.0504	0.049	0.0501	0.0491	0.0503	seq_45132_252
0.0551	0.0488	0.0515	0.0485	0.05	0.0484	0.0496	0.045	0.0515	0.0489	0.0481	0.0458	0.0511	0.0506	0.0505	0.0536	0.0504	0.0523	0.0502	0.0502	seq_45132_251
0.052	0.0488	0.0498	0.0484	0.0496	0.0505	0.0507	0.0489	0.0508	0.0479	0.0503	0.0492	0.0495	0.0521	0.0521	0.0505	0.0506	0.0502	0.0495	0.0486	seq_45132_253
0.0511	0.0507	0.0491	0.0493	0.05	0.0503	0.0502	0.0492	0.0491	0.0499	0.0504	0.0539	0.0502	0.0502	0.0483	0.0506	0.0502	0.0498	0.048	0.0495	seq_45132_255
0.0516	0.0483	0.0505	0.0498	0.0497	0.0497	0.0485	0.0497	0.0505	0.0496	0.0503	0.0508	0.0496	0.0506	0.0513	0.0492	0.0504	0.0504	0.0502	0.0495	seq_45132_254
0.0521	0.0495	0.0503	0.0495	0.049	0.0483	0.0513	0.05	0.0506	0.0507	0.0489	0.0482	0.0498	0.0485	0.0519	0.0495	0.0509	0.0499	0.05	0.0512	seq_45132_257
0.0515	0.0492	0.0499	0.0491	0.0496	0.0498	0.0491	0.0497	0.0494	0.0509	0.05	0.0508	0.0502	0.0505	0.051	0.0502	0.05	0.0492	0.0495	0.0502	seq_45132_256
